Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDW13,8.5,0.0,0.098438394,3.0,51.1324,OUT017,2007,1.0,1.0,1.0,259.662
NCI17,8.645,0.0,0.143303291,8.0,96.341,OUT013,1987,0.0,2.0,1.0,193.082
FDY03,17.6,1.0,0.076276208,10.0,110.9202,OUT045,2002,1.0,1.0,1.0,1687.803
FDS12,9.1,0.0,0.175103435,0.0,127.5362,OUT017,2007,1.0,1.0,1.0,4655.9394
FDJ55,12.8,1.0,0.023511371,10.0,225.9404,OUT013,1987,0.0,2.0,1.0,4950.8888
DRK01,7.63,0.0,0.06105276,14.0,95.4436,OUT035,2004,2.0,1.0,1.0,1418.154
FDG28,9.285,1.0,0.049559042,5.0,246.4144,OUT017,2007,1.0,1.0,1.0,1225.072
FDY38,13.6,1.0,0.119418124,4.0,231.03,OUT045,2002,1.0,1.0,1.0,5359.69
FDN01,8.895,0.0,0.072545601,2.0,176.237,OUT045,2002,1.0,1.0,1.0,1764.37
NCR54,16.35,0.0,0.090486828,9.0,195.211,OUT013,1987,0.0,2.0,1.0,2553.343
FDG29,17.6,0.0,0.056245075,5.0,43.3454,OUT013,1987,0.0,2.0,1.0,1006.6896
FDG24,7.975,0.0,0.014618973,0.0,85.225,OUT013,1987,0.0,2.0,1.0,1081.925
FDG59,15.85,0.0,0.043479126,15.0,36.7164,OUT017,2007,1.0,1.0,1.0,308.9312
FDM28,15.7,0.0,0.045166237,5.0,178.666,OUT013,1987,0.0,2.0,1.0,2516.724
FDW04,8.985,1.0,0.057827101,5.0,128.831,OUT046,1997,2.0,0.0,1.0,1428.141
FDS26,20.35,0.0,0.089394766,4.0,260.1594,OUT013,1987,0.0,2.0,1.0,2093.2752
FDQ56,6.59,0.0,0.10550944,6.0,85.6908,OUT013,1987,0.0,2.0,1.0,1929.4884
FDK51,19.85,0.0,0.005234153,4.0,264.0884,OUT035,2004,2.0,1.0,1.0,5829.7448
FDL22,16.85,0.0,0.036390174,13.0,91.4488,OUT046,1997,2.0,0.0,1.0,2082.6224
FDH19,12.857645184136183,0.0,0.03292824,10.0,173.1738,OUT027,1985,1.0,2.0,3.0,7298.4996
FDY55,16.75,0.0,0.081252534,6.0,256.4988,OUT013,1987,0.0,2.0,1.0,7452.9652
FDY03,17.6,1.0,0.076552407,10.0,110.5202,OUT017,2007,1.0,1.0,1.0,450.0808
FDK21,7.905,0.0,0.016758569,13.0,250.4408,OUT010,1998,1.0,2.0,0.0,500.6816
FDZ10,12.857645184136183,0.0,0.044248175,13.0,126.202,OUT027,1985,1.0,2.0,3.0,3668.558
FDZ32,7.785,1.0,0.038288087,6.0,103.1964,OUT018,2009,1.0,2.0,2.0,736.3748
NCZ18,7.825,0.0,0.186032678,9.0,253.0698,OUT035,2004,2.0,1.0,1.0,6088.0752
NCF07,12.857645184136183,0.0,0.031867464,9.0,101.0016,OUT027,1985,1.0,2.0,3.0,2125.2336
DRE49,20.75,0.0,0.021370201,14.0,153.0024,OUT017,2007,1.0,1.0,1.0,2277.036
FDJ08,12.857645184136183,0.0,0.193772568,6.0,190.3846,OUT019,1985,2.0,0.0,0.0,573.2538
FDT39,6.26,1.0,0.009866049,10.0,151.1366,OUT035,2004,2.0,1.0,1.0,2267.049
FDE08,18.2,0.0,0.082551042,6.0,147.3734,OUT010,1998,1.0,2.0,0.0,296.9468
NCD06,13.0,0.0,0.099729888,9.0,46.306,OUT018,2009,1.0,2.0,2.0,559.272
FDB57,20.25,1.0,0.018801549,6.0,222.1772,OUT035,2004,2.0,1.0,1.0,5559.43
NCT54,8.695,0.0,0.119721451,9.0,95.5094,OUT049,1999,1.0,0.0,1.0,1237.7222
DRF49,7.27,0.0,0.071222087,14.0,113.5518,OUT045,2002,1.0,1.0,1.0,569.259
FDM25,12.857645184136183,1.0,0.060371962,2.0,174.0712,OUT027,1985,1.0,2.0,3.0,3866.9664
FDF20,12.85,0.0,0.033287541,6.0,198.4768,OUT045,2002,1.0,1.0,1.0,1379.5376
FDH27,7.075,0.0,0.05858462,4.0,142.7128,OUT018,2009,1.0,2.0,2.0,1869.5664
FDV60,12.857645184136183,1.0,0.11679292,0.0,196.211,OUT027,1985,1.0,2.0,3.0,5499.508
FDY59,8.195,0.0,0.031452265,0.0,94.3462,OUT049,1999,1.0,0.0,1.0,925.462
FDK36,7.09,0.0,0.00721395,0.0,47.9034,OUT035,2004,2.0,1.0,1.0,583.2408
NCM31,6.095,0.0,0.081196619,11.0,141.4154,OUT046,1997,2.0,0.0,1.0,1418.154
FDE33,19.35,1.0,0.049916364,6.0,80.2644,OUT017,2007,1.0,1.0,1.0,942.7728
FDU36,6.15,0.0,0.04627095,0.0,99.3384,OUT046,1997,2.0,0.0,1.0,2364.9216
FDV13,12.857645184136183,1.0,0.02747716,3.0,87.9856,OUT027,1985,1.0,2.0,3.0,3251.7672
FDV20,12.857645184136183,1.0,0.104704537,6.0,125.2678,OUT019,1985,2.0,0.0,0.0,254.3356
NCQ54,17.7,0.0,0.012540003,9.0,167.0474,OUT035,2004,2.0,1.0,1.0,5895.659
FDO23,17.85,0.0,0.147023834,1.0,93.7436,OUT018,2009,1.0,2.0,2.0,1134.5232
DRE60,9.395,0.0,0.159657596,14.0,224.972,OUT045,2002,1.0,1.0,1.0,7696.648
DRP47,15.75,0.0,0.141398626,7.0,250.5382,OUT017,2007,1.0,1.0,1.0,2775.7202
FDB21,7.475,0.0,0.148821808,6.0,241.2854,OUT045,2002,1.0,1.0,1.0,5317.0788
FDR04,7.075,0.0,0.0,5.0,98.0068,OUT018,2009,1.0,2.0,2.0,874.8612
FDX23,6.445,0.0,0.029691762,0.0,92.6436,OUT046,1997,2.0,0.0,1.0,1039.9796
FDX19,19.1,0.0,0.096715523,6.0,235.0958,OUT035,2004,2.0,1.0,1.0,3038.0454
FDD40,20.25,1.0,0.014790559,4.0,193.6162,OUT035,2004,2.0,1.0,1.0,3848.324
FDA01,15.0,1.0,0.054378253,3.0,59.1904,OUT046,1997,2.0,0.0,1.0,527.3136
FDS33,6.67,1.0,0.123428594,13.0,89.1514,OUT046,1997,2.0,0.0,1.0,2390.8878
FDM50,12.857645184136183,1.0,0.029943463,3.0,60.222,OUT027,1985,1.0,2.0,3.0,1677.816
FDB29,16.7,1.0,0.052368061,5.0,112.7176,OUT013,1987,0.0,2.0,1.0,801.6232
FDF46,7.07,0.0,0.093861144,13.0,115.5834,OUT045,2002,1.0,1.0,1.0,1267.0174
FDA33,6.48,0.0,0.033968647,13.0,148.0076,OUT045,2002,1.0,1.0,1.0,886.8456
FDC08,19.0,1.0,0.173154079,6.0,228.272,OUT010,1998,1.0,2.0,0.0,452.744
FDB53,13.35,0.0,0.139735226,5.0,147.5392,OUT045,2002,1.0,1.0,1.0,3877.6192
FDY31,12.857645184136183,0.0,0.043351896,6.0,146.6418,OUT027,1985,1.0,2.0,3.0,4414.254
DRQ35,12.857645184136183,0.0,0.042086652,7.0,122.4388,OUT027,1985,1.0,2.0,3.0,5448.9072
FDX36,9.695,1.0,0.12848269,0.0,223.9404,OUT049,1999,1.0,0.0,1.0,4950.8888
DRD13,15.0,0.0,0.049357077,14.0,62.6168,OUT017,2007,1.0,1.0,1.0,958.752
FDC52,11.15,1.0,0.008326735,4.0,149.9708,OUT017,2007,1.0,1.0,1.0,1956.1204
FDB45,20.85,0.0,0.021362955,6.0,103.2306,OUT049,1999,1.0,0.0,1.0,2404.2038
NCK19,9.8,0.0,0.151420934,11.0,194.3478,OUT010,1998,1.0,2.0,0.0,387.4956
FDV51,16.35,0.0,0.032511818,10.0,165.0842,OUT013,1987,0.0,2.0,1.0,994.7052
FDZ35,9.6,1.0,0.022323658,1.0,101.299,OUT045,2002,1.0,1.0,1.0,1754.383
NCW17,12.857645184136183,0.0,0.019292355,8.0,129.9994,OUT027,1985,1.0,2.0,3.0,3340.9844
FDV59,13.35,0.0,0.048124443,1.0,216.7166,OUT045,2002,1.0,1.0,1.0,3918.8988
DRH39,20.7,0.0,0.09261307,4.0,76.367,OUT013,1987,0.0,2.0,1.0,306.268
FDN60,12.857645184136183,0.0,0.094697274,0.0,158.4604,OUT027,1985,1.0,2.0,3.0,4278.4308
FDU55,16.2,0.0,0.035984104,6.0,260.6278,OUT045,2002,1.0,1.0,1.0,4425.5726
FDN58,12.857645184136183,1.0,0.056596985,13.0,230.9984,OUT027,1985,1.0,2.0,3.0,9267.936
FDC41,12.857645184136183,0.0,0.2047,5.0,76.867,OUT019,1985,2.0,0.0,0.0,229.701
FDO01,12.857645184136183,1.0,0.020618324,2.0,129.3994,OUT027,1985,1.0,2.0,3.0,2055.9904
NCO43,5.5,0.0,0.04709821,11.0,101.3016,OUT046,1997,2.0,0.0,1.0,3339.6528
FDQ07,15.1,1.0,0.087584126,6.0,221.7456,OUT045,2002,1.0,1.0,1.0,6410.3224
FDF28,15.7,1.0,0.038078899,5.0,122.9046,OUT017,2007,1.0,1.0,1.0,1992.0736
FDM01,7.895,1.0,0.095102092,2.0,104.4332,OUT017,2007,1.0,1.0,1.0,2870.9296
FDY49,12.857645184136183,1.0,0.011953902,3.0,164.5184,OUT027,1985,1.0,2.0,3.0,2807.0128
FDR24,17.35,1.0,0.062799379,0.0,88.183,OUT013,1987,0.0,2.0,1.0,539.298
NCY18,7.285,0.0,0.031125709,9.0,174.3054,OUT013,1987,0.0,2.0,1.0,4377.635
NCY30,20.25,0.0,0.026005891,9.0,180.9976,OUT045,2002,1.0,1.0,1.0,2716.464
FDJ22,12.857645184136183,0.0,0.09246392,13.0,190.9504,OUT019,1985,2.0,0.0,0.0,383.5008
DRI37,15.85,0.0,0.107765165,14.0,59.5904,OUT049,1999,1.0,0.0,1.0,703.0848
FDL27,6.17,0.0,0.010647477,10.0,66.3826,OUT049,1999,1.0,0.0,1.0,1937.478
NCO30,19.5,0.0,0.015749341,9.0,182.2608,OUT049,1999,1.0,0.0,1.0,3307.6944
NCB07,19.2,0.0,0.077628053,9.0,197.611,OUT049,1999,1.0,0.0,1.0,3142.576
FDX25,16.7,0.0,0.0,3.0,181.2292,OUT018,2009,1.0,2.0,2.0,2554.0088
FDP59,20.85,1.0,0.056695731,1.0,104.0648,OUT018,2009,1.0,2.0,2.0,1869.5664
FDR59,14.5,1.0,0.063993068,1.0,260.4594,OUT045,2002,1.0,1.0,1.0,5494.8474
FDT27,11.395,1.0,0.069529262,10.0,233.1616,OUT013,1987,0.0,2.0,1.0,6093.4016
DRI01,7.97,0.0,0.034452949,14.0,174.0422,OUT046,1997,2.0,0.0,1.0,2586.633
FDU09,7.71,1.0,0.06670068,13.0,55.2956,OUT049,1999,1.0,0.0,1.0,1255.6988
FDH26,19.25,1.0,0.034699737,3.0,141.7496,OUT046,1997,2.0,0.0,1.0,4093.3384
FDH27,7.075,0.0,0.058346939,4.0,142.2128,OUT046,1997,2.0,0.0,1.0,3163.8816
FDN39,12.857645184136183,1.0,0.065203103,10.0,166.0816,OUT027,1985,1.0,2.0,3.0,5033.448
FDH40,11.6,1.0,0.078929571,5.0,79.9276,OUT046,1997,2.0,0.0,1.0,1137.1864
FDJ56,12.857645184136183,0.0,0.182514881,6.0,98.77,OUT027,1985,1.0,2.0,3.0,2696.49
DRN47,12.1,0.0,0.016895293,7.0,178.566,OUT018,2009,1.0,2.0,2.0,898.83
NCO17,10.0,0.0,0.073379745,8.0,118.244,OUT046,1997,2.0,0.0,1.0,2756.412
FDX60,14.35,0.0,0.08075758,0.0,81.896,OUT045,2002,1.0,1.0,1.0,878.856
FDT22,10.395,0.0,0.112271498,13.0,58.222,OUT049,1999,1.0,0.0,1.0,659.142
FDX26,12.857645184136183,0.0,0.153741385,4.0,182.6292,OUT019,1985,2.0,0.0,0.0,182.4292
FDG45,8.1,0.0,0.127929521,6.0,211.4902,OUT013,1987,0.0,2.0,1.0,3610.6334
FDD44,8.05,1.0,0.07838564,6.0,256.4646,OUT035,2004,2.0,1.0,1.0,5153.292
FDS15,9.195,1.0,0.078502143,10.0,108.7596,OUT017,2007,1.0,1.0,1.0,2588.6304
FDL51,20.7,1.0,0.047684831,4.0,212.5876,OUT018,2009,1.0,2.0,2.0,1286.3256
FDL32,15.7,1.0,0.123159656,6.0,110.1544,OUT017,2007,1.0,1.0,1.0,1230.3984
FDZ07,12.857645184136183,1.0,0.0,6.0,60.2194,OUT027,1985,1.0,2.0,3.0,1733.7432
NCW53,12.857645184136183,0.0,0.053392944,8.0,193.8162,OUT019,1985,2.0,0.0,0.0,384.8324
NCA54,16.5,0.0,0.036715907,9.0,180.0318,OUT045,2002,1.0,1.0,1.0,3969.4996
FDX09,9.0,0.0,0.065236932,13.0,176.437,OUT035,2004,2.0,1.0,1.0,7763.228
FDO51,6.785,1.0,0.041947547,10.0,41.2112,OUT013,1987,0.0,2.0,1.0,809.6128
FDW49,19.5,0.0,0.082888496,3.0,178.6002,OUT018,2009,1.0,2.0,2.0,1253.7014
FDB27,7.575,0.0,0.055390121,4.0,195.2768,OUT046,1997,2.0,0.0,1.0,5715.2272
FDF45,18.2,1.0,0.012194556,6.0,57.7904,OUT013,1987,0.0,2.0,1.0,1464.76
FDV02,16.75,0.0,0.060495243,4.0,169.8106,OUT013,1987,0.0,2.0,1.0,3251.1014
FDY28,7.47,1.0,0.0,5.0,214.3218,OUT035,2004,2.0,1.0,1.0,4274.436
FDX31,12.857645184136183,1.0,0.014753811,6.0,231.7958,OUT027,1985,1.0,2.0,3.0,5375.0034
FDR43,12.857645184136183,0.0,0.160707489,6.0,38.019,OUT027,1985,1.0,2.0,3.0,1318.284
FDP51,13.85,1.0,0.085622362,10.0,119.4124,OUT018,2009,1.0,2.0,2.0,2251.7356
FDL52,6.635,1.0,0.046350909,5.0,37.4506,OUT017,2007,1.0,1.0,1.0,1176.4686
FDR44,6.11,1.0,0.102920886,6.0,130.4968,OUT046,1997,2.0,0.0,1.0,3523.4136
FDB34,15.25,0.0,0.026604781,13.0,86.2198,OUT035,2004,2.0,1.0,1.0,610.5386
FDC50,15.85,0.0,0.0,3.0,96.4094,OUT035,2004,2.0,1.0,1.0,1237.7222
FDT57,15.2,0.0,0.031860325,13.0,235.1248,OUT010,1998,1.0,2.0,0.0,474.0496
FDP22,12.857645184136183,1.0,0.0,13.0,52.6666,OUT027,1985,1.0,2.0,3.0,717.7324
DRE49,20.75,0.0,0.021250002,14.0,150.5024,OUT046,1997,2.0,0.0,1.0,2580.6408
FDM40,10.195,0.0,0.159936948,5.0,143.2154,OUT046,1997,2.0,0.0,1.0,2552.6772
FDY32,7.605,0.0,0.129503146,6.0,164.021,OUT045,2002,1.0,1.0,1.0,3914.904
FDW07,18.0,1.0,0.142688846,6.0,88.5514,OUT046,1997,2.0,0.0,1.0,796.9626
FDU02,12.857645184136183,0.0,0.179484411,4.0,228.9352,OUT019,1985,2.0,0.0,0.0,916.1408
NCF18,18.35,0.0,0.089163056,9.0,191.3504,OUT045,2002,1.0,1.0,1.0,3259.7568
FDQ56,6.59,0.0,0.105761491,6.0,84.8908,OUT049,1999,1.0,0.0,1.0,1677.816
FDN58,13.8,1.0,0.056960814,13.0,230.0984,OUT049,1999,1.0,0.0,1.0,3707.1744
FDG35,21.2,1.0,0.00704098,15.0,173.5738,OUT046,1997,2.0,0.0,1.0,2954.1546
FDY34,10.5,1.0,0.011026594,13.0,166.4842,OUT018,2009,1.0,2.0,2.0,2652.5472
NCE19,8.97,0.0,0.093203257,9.0,52.7956,OUT045,2002,1.0,1.0,1.0,1037.3164
NCK31,12.857645184136183,0.0,0.026916794,11.0,50.9666,OUT027,1985,1.0,2.0,3.0,717.7324
NCJ29,10.6,0.0,0.035264298,8.0,86.1224,OUT045,2002,1.0,1.0,1.0,426.112
FDT59,13.65,0.0,0.015908424,1.0,231.1668,OUT035,2004,2.0,1.0,1.0,6911.004
NCX41,19.0,0.0,0.017719277,8.0,211.0244,OUT046,1997,2.0,0.0,1.0,3811.0392
FDU45,12.857645184136183,1.0,0.035334201,13.0,115.3518,OUT027,1985,1.0,2.0,3.0,2277.036
FDW24,12.857645184136183,0.0,0.065652494,0.0,48.9034,OUT019,1985,2.0,0.0,0.0,48.6034
FDF22,6.865,0.0,0.056919038,13.0,212.8218,OUT049,1999,1.0,0.0,1.0,5770.4886
FDM60,10.8,1.0,0.048143292,0.0,40.2138,OUT046,1997,2.0,0.0,1.0,690.4346
FDR02,16.7,0.0,0.022047313,4.0,110.2886,OUT013,1987,0.0,2.0,1.0,1890.2062
DRP35,12.857645184136183,0.0,0.090427268,7.0,126.2336,OUT027,1985,1.0,2.0,3.0,3195.84
FDS48,15.15,0.0,0.027779254,0.0,150.1708,OUT046,1997,2.0,0.0,1.0,1504.708
NCZ42,10.5,0.0,0.0,9.0,238.3248,OUT010,1998,1.0,2.0,0.0,711.0744
FDZ38,17.6,0.0,0.008033611,4.0,174.2422,OUT018,2009,1.0,2.0,2.0,4311.055
FDH19,19.35,0.0,0.033088472,10.0,175.4738,OUT046,1997,2.0,0.0,1.0,521.3214
NCB55,15.7,0.0,0.160663021,9.0,59.4562,OUT046,1997,2.0,0.0,1.0,829.5868
FDC15,18.1,0.0,0.178975721,4.0,155.5288,OUT017,2007,1.0,1.0,1.0,1571.288
FDF11,10.195,1.0,0.017627888,15.0,239.6538,OUT035,2004,2.0,1.0,1.0,2403.538
FDW35,12.857645184136183,0.0,0.0194158,1.0,41.6454,OUT019,1985,2.0,0.0,0.0,83.8908
FDB44,6.655,0.0,0.016993225,6.0,211.0586,OUT045,2002,1.0,1.0,1.0,844.2344
NCC06,19.0,0.0,0.027139013,9.0,127.3336,OUT017,2007,1.0,1.0,1.0,2940.1728
FDR04,7.075,0.0,0.03777249,5.0,98.0068,OUT010,1998,1.0,2.0,0.0,291.6204
FDB17,13.15,0.0,0.036746479,5.0,181.2976,OUT045,2002,1.0,1.0,1.0,3259.7568
FDW43,20.1,1.0,0.022460102,6.0,226.8036,OUT049,1999,1.0,0.0,1.0,3415.554
FDA27,20.35,1.0,0.0,4.0,256.7672,OUT018,2009,1.0,2.0,2.0,5624.6784
NCU41,18.85,0.0,0.05213575,8.0,190.1846,OUT049,1999,1.0,0.0,1.0,6687.961
FDY56,16.35,1.0,0.062508438,6.0,227.1062,OUT049,1999,1.0,0.0,1.0,5642.655
FDV39,11.3,0.0,0.007309544,10.0,196.2426,OUT018,2009,1.0,2.0,2.0,4943.565
FDN32,17.5,0.0,0.015623754,6.0,182.6266,OUT018,2009,1.0,2.0,2.0,3135.2522
FDW07,18.0,1.0,0.142978223,6.0,87.4514,OUT045,2002,1.0,1.0,1.0,796.9626
FDZ27,7.935,0.0,0.017191055,4.0,51.535,OUT045,2002,1.0,1.0,1.0,848.895
FDW23,12.857645184136183,0.0,0.143592939,0.0,37.3164,OUT019,1985,2.0,0.0,0.0,38.6164
FDU01,20.25,1.0,0.011995271,3.0,184.5924,OUT046,1997,2.0,0.0,1.0,4997.4948
FDF10,15.5,1.0,0.15717236,13.0,149.1418,OUT049,1999,1.0,0.0,1.0,588.5672
DRH03,12.857645184136183,0.0,0.061393095,4.0,91.812,OUT019,1985,2.0,0.0,0.0,372.848
FDW27,12.857645184136183,1.0,0.264124669,10.0,155.7314,OUT019,1985,2.0,0.0,0.0,155.1314
DRI13,15.35,0.0,0.020310046,14.0,218.0508,OUT013,1987,0.0,2.0,1.0,3038.7112
NCR05,10.1,0.0,0.054630834,8.0,200.2084,OUT046,1997,2.0,0.0,1.0,1587.2672
FDB29,16.7,1.0,0.052517969,5.0,115.4176,OUT045,2002,1.0,1.0,1.0,687.1056
FDL51,20.7,1.0,0.047565208,4.0,213.4876,OUT049,1999,1.0,0.0,1.0,1929.4884
FDB11,16.0,0.0,0.060797393,15.0,223.8404,OUT013,1987,0.0,2.0,1.0,3600.6464
FDI35,14.0,0.0,0.041291169,15.0,180.7634,OUT046,1997,2.0,0.0,1.0,2181.1608
FDX08,12.85,0.0,0.022604051,6.0,181.4318,OUT046,1997,2.0,0.0,1.0,3428.2042
FDP59,20.85,1.0,0.056580228,1.0,105.6648,OUT045,2002,1.0,1.0,1.0,623.1888
NCJ18,12.35,0.0,0.164196823,9.0,120.5124,OUT049,1999,1.0,0.0,1.0,2133.2232
FDJ41,6.85,0.0,0.022976497,5.0,261.6594,OUT018,2009,1.0,2.0,2.0,3401.5722
FDU08,10.3,0.0,0.027310252,6.0,101.0042,OUT035,2004,2.0,1.0,1.0,1289.6546
FDS09,12.857645184136183,1.0,0.141975462,13.0,49.6008,OUT019,1985,2.0,0.0,0.0,50.6008
DRH15,8.775,0.0,0.0,4.0,45.9428,OUT013,1987,0.0,2.0,1.0,790.9704
NCV17,18.85,0.0,0.01619866,8.0,129.2626,OUT017,2007,1.0,1.0,1.0,3147.9024
NCO54,12.857645184136183,0.0,0.014205168,9.0,56.7614,OUT027,1985,1.0,2.0,3.0,2486.763
FDE24,14.85,0.0,0.09344495,0.0,141.0812,OUT035,2004,2.0,1.0,1.0,1139.8496
FDH53,20.5,1.0,0.019199733,5.0,84.3592,OUT046,1997,2.0,0.0,1.0,1816.3024
FDZ13,7.84,1.0,0.154120252,3.0,51.935,OUT018,2009,1.0,2.0,2.0,199.74
FDW28,18.25,0.0,0.089004389,5.0,196.7452,OUT045,2002,1.0,1.0,1.0,978.726
FDU46,10.3,1.0,0.011117041,13.0,85.854,OUT013,1987,0.0,2.0,1.0,2683.174
NCE43,12.5,0.0,0.103422709,9.0,169.9448,OUT035,2004,2.0,1.0,1.0,2897.5616
FDS26,12.857645184136183,0.0,0.089035961,4.0,260.5594,OUT027,1985,1.0,2.0,3.0,9158.079
FDB14,20.25,1.0,0.102723919,3.0,93.212,OUT046,1997,2.0,0.0,1.0,1957.452
DRB48,12.857645184136183,1.0,0.024733134,14.0,40.2822,OUT027,1985,1.0,2.0,3.0,1296.3126
NCC42,15.0,0.0,0.044871033,8.0,140.3838,OUT013,1987,0.0,2.0,1.0,2528.7084
FDQ20,8.325,0.0,0.029760052,6.0,38.7138,OUT013,1987,0.0,2.0,1.0,284.2966
FDA13,15.85,0.0,0.078999287,3.0,38.6506,OUT017,2007,1.0,1.0,1.0,759.012
FDZ15,13.1,0.0,0.020870744,4.0,117.3782,OUT046,1997,2.0,0.0,1.0,1787.673
NCV42,6.26,0.0,0.031599715,9.0,111.3228,OUT017,2007,1.0,1.0,1.0,2431.5016
DRI51,17.25,0.0,0.042413704,4.0,173.1764,OUT018,2009,1.0,2.0,2.0,4466.1864
FDO28,5.765,0.0,0.072284689,5.0,119.9098,OUT035,2004,2.0,1.0,1.0,2048.6666
NCS54,13.6,0.0,0.009984847,9.0,175.437,OUT013,1987,0.0,2.0,1.0,1940.807
FDH16,10.5,0.0,0.052852621,5.0,88.783,OUT017,2007,1.0,1.0,1.0,2067.309
FDG24,7.975,0.0,0.014660821,0.0,85.125,OUT045,2002,1.0,1.0,1.0,2663.2
FDR52,12.65,1.0,0.076354362,5.0,192.1846,OUT018,2009,1.0,2.0,2.0,1146.5076
NCH06,12.3,0.0,0.076709639,9.0,247.846,OUT045,2002,1.0,1.0,1.0,3448.844
FDA36,5.985,0.0,0.005677876,0.0,184.8924,OUT045,2002,1.0,1.0,1.0,1665.8316
FDU56,12.857645184136183,0.0,0.0,6.0,184.7266,OUT027,1985,1.0,2.0,3.0,8114.7704
FDT09,15.15,1.0,0.012282366,13.0,132.5284,OUT049,1999,1.0,0.0,1.0,1713.7692
FDU25,12.35,0.0,0.026681262,3.0,56.4246,OUT046,1997,2.0,0.0,1.0,810.9444
FDK41,14.3,0.0,0.127541722,5.0,84.9224,OUT046,1997,2.0,0.0,1.0,1193.1136
NCT54,8.695,0.0,0.119513002,9.0,93.4094,OUT035,2004,2.0,1.0,1.0,856.8846
FDV51,16.35,0.0,0.054463442,10.0,163.8842,OUT010,1998,1.0,2.0,0.0,165.7842
FDM24,6.135,1.0,0.0,0.0,151.3366,OUT045,2002,1.0,1.0,1.0,1057.9562
NCO30,19.5,0.0,0.015756784,9.0,185.0608,OUT045,2002,1.0,1.0,1.0,2205.1296
FDQ45,9.5,1.0,0.010907967,13.0,182.3608,OUT013,1987,0.0,2.0,1.0,2940.1728
DRK59,8.895,0.0,0.07543556,7.0,235.8616,OUT035,2004,2.0,1.0,1.0,3046.7008
FDW28,18.25,0.0,0.0,5.0,196.8452,OUT046,1997,2.0,0.0,1.0,3327.6684
FDC02,21.35,0.0,0.115194717,3.0,258.3278,OUT010,1998,1.0,2.0,0.0,520.6556
FDR21,19.7,0.0,0.066922802,13.0,174.837,OUT035,2004,2.0,1.0,1.0,2999.429
FDN48,12.857645184136183,0.0,0.064636203,0.0,90.0804,OUT027,1985,1.0,2.0,3.0,2113.2492
FDT44,16.6,0.0,0.103195401,6.0,117.8466,OUT045,2002,1.0,1.0,1.0,942.7728
FDX14,12.857645184136183,0.0,0.13121032,4.0,74.0354,OUT019,1985,2.0,0.0,0.0,75.2354
FDH57,10.895,0.0,0.035747522,6.0,133.6284,OUT046,1997,2.0,0.0,1.0,1581.9408
FDH28,12.857645184136183,1.0,0.192650072,5.0,37.4506,OUT019,1985,2.0,0.0,0.0,37.9506
NCT41,12.857645184136183,0.0,0.098031771,8.0,151.3024,OUT019,1985,2.0,0.0,0.0,151.8024
FDO11,12.857645184136183,1.0,0.030118338,1.0,248.8092,OUT027,1985,1.0,2.0,3.0,3486.1288
NCP42,8.51,0.0,0.016201845,9.0,195.2478,OUT017,2007,1.0,1.0,1.0,4262.4516
FDN09,14.15,0.0,0.05837308,13.0,243.9828,OUT010,1998,1.0,2.0,0.0,731.0484
FDP32,6.65,0.0,0.087652908,6.0,128.8678,OUT035,2004,2.0,1.0,1.0,1398.8458
FDV57,15.25,1.0,0.065999008,13.0,177.966,OUT049,1999,1.0,0.0,1.0,2336.958
FDW28,18.25,0.0,0.088750333,5.0,196.5452,OUT013,1987,0.0,2.0,1.0,2348.9424
FDR56,12.857645184136183,1.0,0.100277876,6.0,196.8768,OUT027,1985,1.0,2.0,3.0,7094.7648
FDA40,16.0,1.0,0.099252438,5.0,87.4856,OUT035,2004,2.0,1.0,1.0,1054.6272
NCG42,19.2,0.0,0.0,9.0,127.831,OUT045,2002,1.0,1.0,1.0,1298.31
NCK54,12.15,0.0,0.0,9.0,117.815,OUT017,2007,1.0,1.0,1.0,2330.3
FDE16,8.895,0.0,0.026384672,5.0,208.9954,OUT049,1999,1.0,0.0,1.0,4584.6988
FDB15,10.895,0.0,0.228993134,4.0,263.4568,OUT010,1998,1.0,2.0,0.0,527.3136
FDC40,16.0,1.0,0.065431917,4.0,76.1986,OUT017,2007,1.0,1.0,1.0,1869.5664
FDE53,12.857645184136183,0.0,0.026749991,5.0,106.928,OUT027,1985,1.0,2.0,3.0,2876.256
FDK24,9.195,0.0,0.0,0.0,43.6744,OUT018,2009,1.0,2.0,2.0,407.4696
FDW31,11.35,1.0,0.043333912,6.0,201.0742,OUT018,2009,1.0,2.0,2.0,2189.8162
NCX29,10.0,0.0,0.089656812,8.0,144.0102,OUT017,2007,1.0,1.0,1.0,1603.9122
NCM07,9.395,0.0,0.039954281,11.0,82.4908,OUT035,2004,2.0,1.0,1.0,2013.3792
DRN36,12.857645184136183,0.0,0.087854925,14.0,95.9752,OUT019,1985,2.0,0.0,0.0,95.8752
FDQ37,20.75,0.0,0.149404057,2.0,192.8478,OUT010,1998,1.0,2.0,0.0,774.9912
FDK43,9.8,0.0,0.0268952,10.0,128.402,OUT045,2002,1.0,1.0,1.0,2403.538
FDK28,5.695,0.0,0.065857092,5.0,258.5646,OUT018,2009,1.0,2.0,2.0,4380.2982
